portal,data_publicacao,titulo,url,crime_violento,arquivo_origem,data_coleta,categoria,tipo_principal,tipo_detalhado,gravidade,genero_vitima,idade_vitima,faixa_etaria
acritica,2025-11-21,Lula celebra retirada de tarifas pelos EUA e diz que sinaliza respeito,https://www.acritica.com/policia/lula-celebra-retirada-de-tarifas-pelos-eua-e-diz-que-sinaliza-respeito-1.389536,FALSE,noticias_raw_acritica_20250101_20251217.csv,NA,Outros,Não classificado com precisão,Requer análise manual,indefinida,indefinido,NA,idade não informada
emtempo,2025-11-04,Lula sanciona lei que torna Belém capital do Brasil durante a COP30,https://emtempo.com.br/433001/policia/lula-sanciona-lei-que-torna-belem-capital-do-brasil-durante-a-cop30/,FALSE,noticias_raw_emtempo_20250101_20251217.csv,NA,Outros,Não classificado com precisão,Requer análise manual,indefinida,indefinido,NA,idade não informada
acritica,2025-07-03,Lutador de jiu-jítsu é preso por lesão corporal e injúria contra ex-companheira,https://www.acritica.com/policia/lutador-de-jiu-jitsu-e-preso-por-les-o-corporal-e-injuria-contra-ex-companheira-1.377520,FALSE,noticias_raw_acritica_20250101_20251217.csv,NA,Outros,Não classificado com precisão,Requer análise manual,indefinida,indefinido,NA,idade não informada
acritica,2025-12-23,Lyon anuncia contratação por empréstimo do atacante Endrick,https://www.acritica.com/policia/lyon-anuncia-contratac-o-por-emprestimo-do-atacante-endrick-1.392057,FALSE,noticias_raw_acritica_20250101_20251228.csv,NA,Outros,Não classificado com precisão,Requer análise manual,indefinida,indefinido,NA,idade não informada
acritica,2025-07-17,Made In Amazon: plataforma conecta artesãos do interior do Amazonas a consumidores do mundo todo,https://www.acritica.com/policia/made-in-amazon-plataforma-conecta-artes-os-do-interior-do-amazonas-a-consumidores-do-mundo-todo-1.378749,FALSE,noticias_raw_acritica_20250101_20251217.csv,NA,Outros,Não classificado com precisão,Requer análise manual,indefinida,indefinido,NA,idade não informada
acritica,2025-07-02,"Mãe chega de festa e dorme em cima de bebê de dois meses, que morreu asfixiado",https://www.acritica.com/policia/m-e-chega-de-festa-e-dorme-em-cima-de-bebe-de-dois-meses-que-morreu-asfixiado-1.377386,FALSE,noticias_raw_acritica_20250101_20251217.csv,NA,Outros,Não classificado com precisão,Requer análise manual,indefinida,indefinido,NA,idade não informada
emtempo,2025-12-09,Mãe da influenciadora Isabelly Aurora é encontrada morta em Manaus,https://emtempo.com.br/439040/policia/mae-da-influenciadora-isabelly-aurora-e-achada-morta-em-sitio-em-manaus/,FALSE,noticias_raw_emtempo_20250101_20251217.csv,NA,Outros,Não classificado com precisão,Requer análise manual,indefinida,indefinido,NA,idade não informada
emtempo,2025-11-28,Mãe de amigo de Benício relata dor do filho após morte em Manaus: ‘Ele está incompleto’,https://emtempo.com.br/437349/policia/mae-de-amigo-de-benicio-relata-dor-do-filho-apos-morte-em-manaus-ele-esta-incompleto/,TRUE,noticias_raw_emtempo_20250101_20251217.csv,NA,Crime Letal Violento,Homicídio,Homicídio consumado,extrema,masculino,NA,idade não informada
emtempo,2025-10-20,Mãe denuncia e idoso é preso por estupro de amiga da filha,https://emtempo.com.br/430488/policia/mae-denuncia-e-idoso-e-preso-por-estupro-de-amiga-da-filha/,TRUE,noticias_raw_emtempo_20250101_20251217.csv,NA,Violência Sexual,Estupro de Vulnerável,Estupro de criança/adolescente,extrema,feminino,NA,idade não informada
acritica,2025-07-09,Mãe e ex-padrasto são presos por exploração e abuso sexual contra adolescente,https://www.acritica.com/policia/m-e-e-ex-padrasto-s-o-presos-por-explorac-o-e-abuso-sexual-contra-adolescente-1.377998,TRUE,noticias_raw_acritica_20250101_20251217.csv,NA,Violência Sexual,Abuso Sexual,Abuso sexual consumado,muito alta,indefinido,NA,idade não informada
emtempo,2025-11-18,Mãe e filha são identificadas após abandonar filhotes em matagal de Manaus,https://emtempo.com.br/435454/policia/mae-filha-identificadas-maus-tratos-animais-manaus/,FALSE,noticias_raw_emtempo_20250101_20251217.csv,NA,Outros,Não classificado com precisão,Requer análise manual,indefinida,feminino,NA,idade não informada
acritica,2025-08-23,Mãe e filha são presas em embarcação com mais de 5 kg de drogas escondidos nos corpos,https://www.acritica.com/policia/m-e-e-filha-s-o-presas-em-embarcac-o-com-mais-de-5-kg-de-drogas-escondidos-nos-corpos-1.381779,FALSE,noticias_raw_acritica_20250101_20251217.csv,NA,Outros,Não classificado com precisão,Requer análise manual,indefinida,feminino,NA,idade não informada
acritica,2025-09-11,Mãe e padrasto são presos por estupro de vulnerável contra adolescente de 14 anos,https://www.acritica.com/policia/m-e-e-padrasto-s-o-presos-por-estupro-de-vulneravel-contra-adolescente-de-14-anos-1.383476,TRUE,noticias_raw_acritica_20250101_20251217.csv,NA,Violência Sexual,Estupro de Vulnerável,Estupro de criança/adolescente,extrema,indefinido,14,12-17 (adolescente)
emtempo,2025-12-11,Mãe e padrasto são presos suspeitos de estuprar e filmar menina de 3 anos,https://emtempo.com.br/439585/policia/casal-preso-suspeito-estupro-ribeirao-preto/,FALSE,noticias_raw_emtempo_20250101_20251217.csv,NA,Outros,Não classificado com precisão,Requer análise manual,indefinida,feminino,3,0-11 (criança)
acritica,2025-08-03,Mãe é presa por abandonar filha ferida no olho em rua de Borba,https://www.acritica.com/policia/m-e-e-presa-por-abandonar-filha-ferida-no-olho-em-rua-de-borba-1.380156,FALSE,noticias_raw_acritica_20250101_20251217.csv,NA,Outros,Não classificado com precisão,Requer análise manual,indefinida,feminino,NA,idade não informada
emtempo,2025-12-18,Mãe é presa suspeita de matar filha de 1 ano com múltiplos ferimentos,https://emtempo.com.br/440708/policia/mae-e-presa-suspeita-de-matar-filha-de-1-ano-com-multiplos-ferimentos/,TRUE,noticias_raw_emtempo_20250101_20251228.csv,NA,Crime Letal Violento,Homicídio,Homicídio consumado,extrema,feminino,NA,idade não informada
acritica,2025-07-04,Mãe encontra filho morto em casa no Tancredo Neves e polícia investiga possível crime,https://www.acritica.com/policia/m-e-encontra-filho-morto-em-casa-no-tancredo-neves-e-policia-investiga-possivel-crime-1.377615,TRUE,noticias_raw_acritica_20250101_20251217.csv,NA,Crime Letal Violento,Homicídio,Homicídio consumado,extrema,masculino,NA,idade não informada
emtempo,2025-11-20,Mãe flagra companheiro estuprando filha de 10 anos em Manaus,https://emtempo.com.br/435928/policia/mae-flagra-companheiro-estuprando-filha-de-10-anos-em-manaus/,TRUE,noticias_raw_emtempo_20250101_20251217.csv,NA,Violência Sexual,Estupro de Vulnerável,Estupro de criança/adolescente,extrema,feminino,10,0-11 (criança)
emtempo,2025-10-10,Mãe saía de casa para marido estuprar a filha no AM e depois a entregou para outro abusador,https://emtempo.com.br/429240/policia/mae-conivente-estupro-enteada-amazonas-beruri/,FALSE,noticias_raw_emtempo_20250101_20251217.csv,NA,Outros,Não classificado com precisão,Requer análise manual,indefinida,feminino,NA,idade não informada
emtempo,2025-11-19,Mais de 1 tonelada de skunk é apreendida em sítio no AM; cinco são presos,https://emtempo.com.br/435723/policia/mais-de-1-tonelada-de-skunk-e-apreendida-em-sitio-no-am-cinco-sao-presos/,FALSE,noticias_raw_emtempo_20250101_20251217.csv,NA,Outros,Não classificado com precisão,Requer análise manual,indefinida,indefinido,NA,idade não informada
emtempo,2025-12-24,Mais de 10 detentos fogem de presídio recém-inaugurado no AM na véspera de Natal,https://emtempo.com.br/441666/policia/mais-de-10-detentos-fogem-de-presidio-recem-inaugurado-no-am-na-vespera-de-natal/,FALSE,noticias_raw_emtempo_20250101_20251228.csv,NA,Outros,Não classificado com precisão,Requer análise manual,indefinida,indefinido,NA,idade não informada
acritica,2025-09-05,Mais de 100 tabletes de drogas foram apreendidas em embarcação que seguia de Tabatinga para Manaus,https://www.acritica.com/policia/mais-de-100-tabletes-de-drogas-foram-apreendidas-em-embarcac-o-que-seguia-de-tabatinga-para-manaus-1.382964,FALSE,noticias_raw_acritica_20250101_20251217.csv,NA,Outros,Não classificado com precisão,Requer análise manual,indefinida,indefinido,NA,idade não informada
g1_amazonas,2026-01-01,Mais de 130 toneladas de lixo são recolhidas após festas de Réveillon em Manaus,https://g1.globo.com/am/amazonas/noticia/2026/01/01/mais-de-130-toneladas-de-lixo-sao-recolhidas-apos-festas-de-reveillon-em-manaus.ghtml,FALSE,noticias_raw_g1_amazonas_20250101_20260430.csv,NA,Outros,Não classificado com precisão,Requer análise manual,indefinida,indefinido,NA,idade não informada
acritica,2025-10-21,Mais de 130 veículos adulterados ou roubados são apreendidos durante operação da polícia no AM,https://www.acritica.com/policia/mais-de-130-veiculos-adulterados-ou-roubados-s-o-apreendidos-durante-operac-o-da-policia-no-am-1.386834,FALSE,noticias_raw_acritica_20250101_20251217.csv,NA,Outros,Não classificado com precisão,Requer análise manual,indefinida,indefinido,NA,idade não informada
emtempo,2025-10-28,Mais de 146 kg de drogas são apreendidos em estacionamento de supermercado em Manaus,https://emtempo.com.br/431611/policia/mais-de-146-kg-de-drogas-sao-apreendidos-em-estacionamento-de-supermercado-em-manaus/,FALSE,noticias_raw_emtempo_20250101_20251217.csv,NA,Outros,Não classificado com precisão,Requer análise manual,indefinida,indefinido,NA,idade não informada
g1_amazonas,2025-12-28,Mais de 15 periquitos são resgatados após serem atropelados em avenida de Manaus,https://g1.globo.com/am/amazonas/noticia/2025/12/28/mais-de-15-periquitos-sao-resgatados-apos-serem-atropelados-em-avenida-de-manaus.ghtml,FALSE,noticias_raw_g1_amazonas_20250101_20251228.csv,NA,Outros,Não classificado com precisão,Requer análise manual,indefinida,indefinido,NA,idade não informada
emtempo,2025-10-23,Mais de 170 kg de droga são apreendidos em embarcação no interior do AM,https://emtempo.com.br/431160/policia/mais-de-170-kg-de-droga-sao-apreendidos-em-embarcacao-no-interior-do-am/,FALSE,noticias_raw_emtempo_20250101_20251217.csv,NA,Outros,Não classificado com precisão,Requer análise manual,indefinida,indefinido,NA,idade não informada
emtempo,2025-12-16,"Mais de 2,5 toneladas de pescado ilegal são apreendidas perto de Coari",https://emtempo.com.br/440371/policia/mais-de-25-toneladas-de-pescado-ilegal-sao-apreendidas-perto-de-coari/,FALSE,noticias_raw_emtempo_20250101_20251217.csv,NA,Outros,Não classificado com precisão,Requer análise manual,indefinida,indefinido,NA,idade não informada
acritica,2025-11-16,Mais de 20 animais são resgatados de canil clandestino desarticulado pela Sepet,https://www.acritica.com/policia/mais-de-20-animais-s-o-resgatados-de-canil-clandestino-desarticulado-pela-sepet-1.389062,FALSE,noticias_raw_acritica_20250101_20251217.csv,NA,Outros,Não classificado com precisão,Requer análise manual,indefinida,indefinido,NA,idade não informada
emtempo,2025-10-07,Mais de 20 ‘bocas de fumo’ são desarticuladas durante operação em Maraã,https://emtempo.com.br/428718/policia/mpam-forcas-seguranca-desarticulam-pontos-drogas-maraa/,FALSE,noticias_raw_emtempo_20250101_20251217.csv,NA,Outros,Não classificado com precisão,Requer análise manual,indefinida,indefinido,NA,idade não informada
emtempo,2025-10-28,Mais de 20 criminosos do Amazonas estão escondidos em favelas do Rio de Janeiro,https://emtempo.com.br/431812/policia/mais-de-20-criminosos-do-amazonas-estao-escondidos-em-favelas-do-rio-de-janeiro/,FALSE,noticias_raw_emtempo_20250101_20251217.csv,NA,Outros,Não classificado com precisão,Requer análise manual,indefinida,indefinido,NA,idade não informada
g1_amazonas,2025-12-23,Mais de 400 pessoas são presas por estupro e crimes contra crianças e adolescentes em 2025 no Amazonas,https://g1.globo.com/am/amazonas/noticia/2025/12/23/mais-de-400-pessoas-sao-presas-por-estupro-e-crimes-contra-criancas-e-adolescentes-em-2025-no-amazonas.ghtml,TRUE,noticias_raw_g1_amazonas_20250101_20251228.csv,NA,Violência Sexual,Estupro de Vulnerável,Estupro de criança/adolescente,extrema,indefinido,NA,idade não informada
acritica,2025-08-05,Mais de 450 veículos foram consumidos pelo fogo durante incêndio em fábrica,https://www.acritica.com/policia/mais-de-450-veiculos-foram-consumidos-pelo-fogo-durante-incendio-em-fabrica-1.380308,FALSE,noticias_raw_acritica_20250101_20251217.csv,NA,Outros,Não classificado com precisão,Requer análise manual,indefinida,indefinido,NA,idade não informada
g1_amazonas,2025-12-14,Mais de 50 mil inscritos fazem provas do concurso da Aleam neste domingo; confira horários e locais,https://g1.globo.com/am/amazonas/utilidade-publica/noticia/2025/12/14/mais-de-50-mil-inscritos-fazem-provas-do-concurso-da-aleam-neste-domingo-confira-horarios-e-locais.ghtml,FALSE,noticias_raw_g1_amazonas_20250101_20251217.csv,NA,Outros,Não classificado com precisão,Requer análise manual,indefinida,indefinido,NA,idade não informada
g1_amazonas,2025-12-31,Mais de R$ 17 mil e 47 cartões são apreendidos na casa de suspeito de agiotagem no AM,https://g1.globo.com/am/amazonas/noticia/2025/12/30/mais-de-r-17-mil-e-47-cartoes-sao-apreendidos-na-casa-de-suspeito-de-agiotagem-no-am.ghtml,FALSE,noticias_raw_g1_amazonas_20250101_20260430.csv,NA,Outros,Não classificado com precisão,Requer análise manual,indefinida,indefinido,NA,idade não informada
acritica,2025-12-22,Mais de uma tonelada de droga é apreendida em ação policial no interior do AM,https://www.acritica.com/policia/mais-de-uma-tonelada-de-droga-e-apreendida-em-ac-o-policial-no-interior-do-am-1.391945,FALSE,noticias_raw_acritica_20250101_20251228.csv,NA,Outros,Não classificado com precisão,Requer análise manual,indefinida,indefinido,NA,idade não informada
acritica,2025-10-29,Mais dois criminosos do Amazonas estão entre os mortos em ação no Rio de Janeiro,https://www.acritica.com/policia/mais-dois-criminosos-do-amazonas-est-o-entre-os-mortos-em-ac-o-no-rio-de-janeiro-1.387434,TRUE,noticias_raw_acritica_20250101_20251217.csv,NA,Crime Letal Violento,Homicídio,Homicídio consumado,extrema,indefinido,NA,idade não informada
emtempo,2025-10-20,Mais um foragido da Justiça é preso em ação entre Guarda Municipal e PF em Manaus,https://emtempo.com.br/430480/policia/mais-um-foragido-da-justica-e-preso-em-acao-entre-guarda-municipal-e-pf-em-manaus/,FALSE,noticias_raw_emtempo_20250101_20251217.csv,NA,Outros,Não classificado com precisão,Requer análise manual,indefinida,indefinido,NA,idade não informada
acritica,2025-09-21,“Malvadão do Jorge Teixeira” é preso em flagrante por tráfico de drogas na zona Leste de Manaus,https://www.acritica.com/policia/malvad-o-do-jorge-teixeira-e-preso-em-flagrante-por-trafico-de-drogas-na-zona-leste-de-manaus-1.384235,TRUE,noticias_raw_acritica_20250101_20251217.csv,NA,Crime Organizado,Tráfico de Drogas/Facções,Tráfico associado a facção criminosa,alta,indefinido,NA,idade não informada
acritica,2025-09-14,Manauara é assassinada a facadas pelo ex-marido em Mato Grosso no dia do aniversário,https://www.acritica.com/policia/manauara-e-assassinada-a-facadas-pelo-ex-marido-em-mato-grosso-no-dia-do-aniversario-1.383667,TRUE,noticias_raw_acritica_20250101_20251217.csv,NA,Crime Letal Violento,Homicídio,Homicídio consumado,extrema,indefinido,NA,idade não informada
acritica,2025-07-17,Manauara EC anuncia Marinho como novo técnico da equipe Sub-20,https://www.acritica.com/policia/manauara-ec-anuncia-marinho-como-novo-tecnico-da-equipe-sub-20-1.378747,FALSE,noticias_raw_acritica_20250101_20251217.csv,NA,Outros,Não classificado com precisão,Requer análise manual,indefinida,indefinido,NA,idade não informada
g1_amazonas,2025-12-19,Manaus entra em estado de atenção por chuvas intensas nesta sexta-feira,https://g1.globo.com/am/amazonas/noticia/2025/12/19/manaus-entra-em-estado-de-atencao-por-chuvas-intensas-nesta-sexta-feira.ghtml,FALSE,noticias_raw_g1_amazonas_20250105_20251227.csv,NA,Outros,Não classificado com precisão,Requer análise manual,indefinida,indefinido,NA,idade não informada
g1_amazonas,2025-12-24,Manaus estende vacinação contra HPV para público entre 15 a 19 anos até o primeiro semestre de 2026,https://g1.globo.com/am/amazonas/noticia/2025/12/24/manaus-estende-vacinacao-contra-hpv-para-publico-entre-15-a-19-anos-ate-o-primeiro-semestre-de-2026.ghtml,FALSE,noticias_raw_g1_amazonas_20250101_20251228.csv,NA,Outros,Não classificado com precisão,Requer análise manual,indefinida,indefinido,19,18-29 (jovem)
acritica,2025-07-17,Manaus FC oficializa retorno do zagueiro Luis Fernando para sequência da Série D,https://www.acritica.com/policia/manaus-fc-oficializa-retorno-do-zagueiro-luis-fernando-para-sequencia-da-serie-d-1.378745,FALSE,noticias_raw_acritica_20250101_20251217.csv,NA,Outros,Não classificado com precisão,Requer análise manual,indefinida,indefinido,NA,idade não informada
