data_publicacao,portal,titulo,url,categoria_atual,tipo_principal_atual,gravidade_atual,tipo_sugerido_ml,prob_tipo_ml,tipo_corrigido,categoria_corrigida,gravidade_corrigida,validado,observacoes
2025-05-06,acritica,Corpo de criança de apenas 3 anos é encontrado dentro de lago em Barreirinha,https://www.acritica.com/policia/corpo-de-crianca-de-apenas-3-anos-e-encontrado-dentro-de-lago-em-barreirinha-1.371561,Outros,Não classificado com precisão,indefinida,NA,NA,Não classificado com precisão,Outros,indefinida,NA,NA
2025-05-05,acritica,Tenente da PM é preso em Manaus por agredir mulheres e atirar durante confusão no interior do AM,https://www.acritica.com/policia/tenente-da-pm-e-preso-em-manaus-por-agredir-mulheres-e-atirar-durante-confus-o-no-interior-do-am-1.371522,Outros,Não classificado com precisão,indefinida,NA,NA,Não classificado com precisão,Outros,indefinida,NA,NA
2025-05-05,acritica,Polícia prende cinco pessoas e tira quatro armas de circulação em operações por Manaus e Barcelos,https://www.acritica.com/policia/policia-prende-cinco-pessoas-e-tira-quatro-armas-de-circulac-o-em-operac-es-por-manaus-e-barcelos-1.371520,Outros,Não classificado com precisão,indefinida,NA,NA,Não classificado com precisão,Outros,indefinida,NA,NA
2025-05-05,acritica,Golpe: STF julga nesta semana núcleo acusado de espalhar desinformação,https://www.acritica.com/policia/golpe-stf-julga-nesta-semana-nucleo-acusado-de-espalhar-desinformac-o-1.371504,Outros,Não classificado com precisão,indefinida,NA,NA,Não classificado com precisão,Outros,indefinida,NA,NA
2025-05-05,acritica,"Traficantes fogem ao verem a polícia e deixam para trás drogas, escopeta e munições",https://www.acritica.com/policia/traficantes-fogem-ao-verem-a-policia-e-deixam-para-tras-drogas-escopeta-e-munic-es-1.371473,Outros,Não classificado com precisão,indefinida,NA,NA,Não classificado com precisão,Outros,indefinida,NA,NA
2025-05-04,acritica,Polícia diz ter impedido ataque com explosivos no show de Lady Gaga,https://www.acritica.com/policia/policia-diz-ter-impedido-ataque-com-explosivos-no-show-de-lady-gaga-1.371412,Outros,Não classificado com precisão,indefinida,NA,NA,Não classificado com precisão,Outros,indefinida,NA,NA
2025-05-04,acritica,"Embriagado, homem é preso em flagrante com pistola em Hilux na zona Oeste de Manaus",https://www.acritica.com/policia/embriagado-homem-e-preso-em-flagrante-com-pistola-em-hilux-na-zona-oeste-de-manaus-1.371406,Outros,Não classificado com precisão,indefinida,NA,NA,Não classificado com precisão,Outros,indefinida,NA,NA
2025-05-04,acritica,Policial Militar preso com metralhadoras antiaéreas é solto e revolta autoridades,https://www.acritica.com/policia/policial-militar-preso-com-metralhadoras-antiaereas-e-solto-e-revolta-autoridades-1.371403,Outros,Não classificado com precisão,indefinida,NA,NA,Não classificado com precisão,Outros,indefinida,NA,NA
2025-05-04,acritica,Violência vicária agora é crime: nova Lei Maria da Penha enfrenta tortura emocional contra mulheres,https://www.acritica.com/policia/violencia-vicaria-agora-e-crime-nova-lei-maria-da-penha-enfrenta-tortura-emocional-contra-mulheres-1.371386,Outros,Não classificado com precisão,indefinida,NA,NA,Não classificado com precisão,Outros,indefinida,NA,NA
2025-05-03,acritica,Operação policial em Lábrea resulta em prisão de traficantes e apreensão de drogas,https://www.acritica.com/policia/operac-o-policial-em-labrea-resulta-em-pris-o-de-traficantes-e-apreens-o-de-drogas-1.371313,Outros,Não classificado com precisão,indefinida,NA,NA,Não classificado com precisão,Outros,indefinida,NA,NA
2025-05-03,acritica,Traficante foragido é recapturado pela Rocam na zona Norte de Manaus,https://www.acritica.com/policia/traficante-foragido-e-recapturado-pela-rocam-na-zona-norte-de-manaus-1.371288,Outros,Não classificado com precisão,indefinida,NA,NA,Não classificado com precisão,Outros,indefinida,NA,NA
2025-05-02,acritica,Justiça do Amazonas decreta prisão preventiva de motorista envolvido em atropelamento fatal,https://www.acritica.com/policia/justica-do-amazonas-decreta-pris-o-preventiva-de-motorista-envolvido-em-atropelamento-fatal-1.371265,Outros,Não classificado com precisão,indefinida,NA,NA,Não classificado com precisão,Outros,indefinida,NA,NA
2025-05-02,acritica,Guerrilheiros fazem reféns em área de garimpo na fronteira do Amazonas com a Colômbia,https://www.acritica.com/policia/guerrilheiros-fazem-refens-em-area-de-garimpo-na-fronteira-do-amazonas-com-a-colombia-1.371261,Outros,Não classificado com precisão,indefinida,NA,NA,Não classificado com precisão,Outros,indefinida,NA,NA
2025-05-02,acritica,PM é preso com armamento de guerra usado por grupos criminosos de Manaus,https://www.acritica.com/policia/pm-e-preso-com-armamento-de-guerra-usado-por-grupos-criminosos-de-manaus-1.371218,Outros,Não classificado com precisão,indefinida,NA,NA,Não classificado com precisão,Outros,indefinida,NA,NA
2025-05-01,acritica,Corpo de menino levado por jacaré é encontrado boiando em rio no interior do Amazonas,https://www.acritica.com/policia/corpo-de-menino-levado-por-jacare-e-encontrado-boiando-em-rio-no-interior-do-amazonas-1.371200,Outros,Não classificado com precisão,indefinida,NA,NA,Não classificado com precisão,Outros,indefinida,NA,NA
2025-05-01,acritica,"Em patrulhamento de rotina, policiais da ROCAM prendem dois foragidos da Justiça em Manaus",https://www.acritica.com/policia/em-patrulhamento-de-rotina-policiais-da-rocam-prendem-dois-foragidos-da-justica-em-manaus-1.371171,Outros,Não classificado com precisão,indefinida,NA,NA,Não classificado com precisão,Outros,indefinida,NA,NA
2025-05-01,acritica,Homem é preso no interior do AM por abandono material e intelectual do próprio filho,https://www.acritica.com/policia/homem-e-preso-no-interior-do-am-por-abandono-material-e-intelectual-do-proprio-filho-1.371167,Outros,Não classificado com precisão,indefinida,NA,NA,Não classificado com precisão,Outros,indefinida,NA,NA
2025-04-30,acritica,Fugitivo do Acre é preso no Amazonas por estuprar enteada desde os 10 anos,https://www.acritica.com/policia/fugitivo-do-acre-e-preso-no-amazonas-por-estuprar-enteada-desde-os-10-anos-1.371096,Outros,Não classificado com precisão,indefinida,NA,NA,Não classificado com precisão,Outros,indefinida,NA,NA
2025-04-30,acritica,Motocicletas furtadas são recuperadas e ladrão é preso em Manaus,https://www.acritica.com/policia/motocicletas-furtadas-s-o-recuperadas-e-ladr-o-e-preso-em-manaus-1.371071,Outros,Não classificado com precisão,indefinida,NA,NA,Não classificado com precisão,Outros,indefinida,NA,NA
2025-04-29,acritica,Homem é preso por sequestrar e extorquir mulher após saída de shopping em Manaus,https://www.acritica.com/policia/homem-e-preso-por-sequestrar-e-extorquir-mulher-apos-saida-de-shopping-em-manaus-1.370999,Outros,Não classificado com precisão,indefinida,NA,NA,Não classificado com precisão,Outros,indefinida,NA,NA
2025-04-29,acritica,Homem é preso por sequestrar e extorquir R$ 20 mil de mulher em Manaus,https://www.acritica.com/policia/homem-e-preso-por-sequestrar-e-extorquir-r-20-mil-de-mulher-em-manaus-1.370980,Outros,Não classificado com precisão,indefinida,NA,NA,Não classificado com precisão,Outros,indefinida,NA,NA
2025-04-28,acritica,Dois homens são presos durante fiscalizações da PRF na BR-319,https://www.acritica.com/policia/dois-homens-s-o-presos-durante-fiscalizac-es-da-prf-na-br-319-1.370918,Outros,Não classificado com precisão,indefinida,NA,NA,Não classificado com precisão,Outros,indefinida,NA,NA
2025-04-28,acritica,Homem é preso após efetuar disparos de arma de fogo em via pública no bairro Alvorada,https://www.acritica.com/policia/homem-e-preso-apos-efetuar-disparos-de-arma-de-fogo-em-via-publica-no-bairro-alvorada-1.370916,Outros,Não classificado com precisão,indefinida,NA,NA,Não classificado com precisão,Outros,indefinida,NA,NA
2025-04-28,acritica,Mulher é resgatada em estado grave após ser torturada pelo ex-companheiro em motel de Manaus,https://www.acritica.com/policia/mulher-e-resgatada-em-estado-grave-apos-ser-torturada-pelo-ex-companheiro-em-motel-de-manaus-1.370905,Outros,Não classificado com precisão,indefinida,NA,NA,Não classificado com precisão,Outros,indefinida,NA,NA
2025-04-28,acritica,PM preso por envolvimento de ‘máfia dos flanelinhas’ é solto após audiência de custódia,https://www.acritica.com/policia/pm-preso-por-envolvimento-de-mafia-dos-flanelinhas-e-solto-apos-audiencia-de-custodia-1.370873,Outros,Não classificado com precisão,indefinida,NA,NA,Não classificado com precisão,Outros,indefinida,NA,NA
2025-04-26,acritica,"Em Alvarães, Polícia prende homem em flagrante por lesão corporal contra a companheira",https://www.acritica.com/policia/em-alvar-es-policia-prende-homem-em-flagrante-por-les-o-corporal-contra-a-companheira-1.370792,Outros,Não classificado com precisão,indefinida,NA,NA,Não classificado com precisão,Outros,indefinida,NA,NA
2025-04-25,acritica,"PC-AM e PMAM prendem homem que agrediu duas mulheres em via pública, em Caruari",https://www.acritica.com/policia/pc-am-e-pmam-prendem-homem-que-agrediu-duas-mulheres-em-via-publica-em-caruari-1.370732,Outros,Não classificado com precisão,indefinida,NA,NA,Não classificado com precisão,Outros,indefinida,NA,NA
2025-04-25,acritica,Maior apreensão de drogas registrada em Tabatinga termina com a condenação de quatro pessoas,https://www.acritica.com/policia/maior-apreens-o-de-drogas-registrada-em-tabatinga-termina-com-a-condenac-o-de-quatro-pessoas-1.370726,Outros,Não classificado com precisão,indefinida,NA,NA,Não classificado com precisão,Outros,indefinida,NA,NA
2025-04-25,acritica,"Em Alvarães, Polícia Civil prende dupla com porções de pasta base de cocaína",https://www.acritica.com/policia/em-alvar-es-policia-civil-prende-dupla-com-porc-es-de-pasta-base-de-cocaina-1.370722,Outros,Não classificado com precisão,indefinida,NA,NA,Não classificado com precisão,Outros,indefinida,NA,NA
2025-04-25,acritica,Jovem é preso em flagrante com armas e drogas em rip-rap no bairro Tarumã,https://www.acritica.com/policia/jovem-e-preso-em-flagrante-com-armas-e-drogas-em-rip-rap-no-bairro-tarum-1.370713,Outros,Não classificado com precisão,indefinida,NA,NA,Não classificado com precisão,Outros,indefinida,NA,NA
2025-04-25,acritica,Operação RecuperaFone 7 apreende 160 celulares e prende três pessoas por receptação em Manaus,https://www.acritica.com/policia/operac-o-recuperafone-7-apreende-160-celulares-e-prende-tres-pessoas-por-receptac-o-em-manaus-1.370709,Outros,Não classificado com precisão,indefinida,NA,NA,Não classificado com precisão,Outros,indefinida,NA,NA
2025-04-25,acritica,"Homem é preso suspeito de abusar sexualmente de criança de 3 anos, em Manaus",https://www.acritica.com/policia/homem-e-preso-suspeito-de-abusar-sexualmente-de-crianca-de-3-anos-em-manaus-1.370689,Outros,Não classificado com precisão,indefinida,NA,NA,Não classificado com precisão,Outros,indefinida,NA,NA
2025-04-25,acritica,"Ex-padrasto é preso em Parintins por estuprar e engravidar a enteada, de apenas 12 anos",https://www.acritica.com/policia/ex-padrasto-e-preso-em-parintins-por-estuprar-e-engravidar-a-enteada-de-apenas-12-anos-1.370672,Outros,Não classificado com precisão,indefinida,NA,NA,Não classificado com precisão,Outros,indefinida,NA,NA
2025-04-24,acritica,Guarda Municipal de Manaus afasta servidores após vídeo mostrar agressão a homem algemado,https://www.acritica.com/policia/guarda-municipal-de-manaus-afasta-servidores-apos-video-mostrar-agress-o-a-homem-algemado-1.370642,Outros,Não classificado com precisão,indefinida,NA,NA,Não classificado com precisão,Outros,indefinida,NA,NA
2025-04-24,acritica,"Homem tenta furtar fios em torre na Compensa, fica preso no topo e é regastado pelos bombeiros",https://www.acritica.com/policia/homem-tenta-furtar-fios-em-torre-na-compensa-fica-preso-no-topo-e-e-regastado-pelos-bombeiros-1.370618,Outros,Não classificado com precisão,indefinida,NA,NA,Não classificado com precisão,Outros,indefinida,NA,NA
2025-04-24,acritica,Homem suspeito de estuprar mulher em São Paulo de Olivença é preso em Amaturá,https://www.acritica.com/policia/homem-suspeito-de-estuprar-mulher-em-s-o-paulo-de-olivenca-e-preso-em-amatura-1.370607,Outros,Não classificado com precisão,indefinida,NA,NA,Não classificado com precisão,Outros,indefinida,NA,NA
2025-04-23,acritica,Polícia Civil prende homem por descumprimento de medida protetiva contra ex-companheira,https://www.acritica.com/policia/policia-civil-prende-homem-por-descumprimento-de-medida-protetiva-contra-ex-companheira-1.370544,Outros,Não classificado com precisão,indefinida,NA,NA,Não classificado com precisão,Outros,indefinida,NA,NA
2025-04-23,acritica,"Mulher é atropelada por carreta, arrastada por 10 metros e sobrevive na Av. Autaz Mirim",https://www.acritica.com/policia/mulher-e-atropelada-por-carreta-arrastada-por-10-metros-e-sobrevive-na-av-autaz-mirim-1.370517,Outros,Não classificado com precisão,indefinida,NA,NA,Não classificado com precisão,Outros,indefinida,NA,NA
2025-04-23,acritica,Teto de loja em shopping de Manaus desaba após explosão,https://www.acritica.com/policia/teto-de-loja-em-shopping-de-manaus-desaba-apos-explos-o-1.370492,Outros,Não classificado com precisão,indefinida,NA,NA,Não classificado com precisão,Outros,indefinida,NA,NA
2025-04-23,acritica,Mototaxista é preso suspeito de estuprar vizinha adolescente em Itacoatiara,https://www.acritica.com/policia/mototaxista-e-preso-suspeito-de-estuprar-vizinha-adolescente-em-itacoatiara-1.370494,Outros,Não classificado com precisão,indefinida,NA,NA,Não classificado com precisão,Outros,indefinida,NA,NA
2025-04-23,acritica,Polícia apreende 156kg de maconha e armas em três operações na zona urbana e rural do AM,https://www.acritica.com/policia/policia-apreende-156kg-de-maconha-e-armas-em-tres-operac-es-na-zona-urbana-e-rural-do-am-1.370486,Outros,Não classificado com precisão,indefinida,NA,NA,Não classificado com precisão,Outros,indefinida,NA,NA
2025-04-23,acritica,Corpo com sinais de tortura é encontrado em igarapé de Manaus,https://www.acritica.com/policia/corpo-com-sinais-de-tortura-e-encontrado-em-igarape-de-manaus-1.370473,Outros,Não classificado com precisão,indefinida,NA,NA,Não classificado com precisão,Outros,indefinida,NA,NA
2025-04-23,acritica,CGU e PF combatem descontos não autorizados em benefícios do INSS,https://www.acritica.com/policia/cgu-e-pf-combatem-descontos-n-o-autorizados-em-beneficios-do-inss-1.370453,Outros,Não classificado com precisão,indefinida,NA,NA,Não classificado com precisão,Outros,indefinida,NA,NA
2025-04-22,acritica,"""Fatos causaram danos irreparáveis"", diz advogado de vítimas de agressões em saída de show",https://www.acritica.com/policia/fatos-causaram-danos-irreparaveis-diz-advogado-de-vitimas-de-agress-es-em-saida-de-show-1.370422,Outros,Não classificado com precisão,indefinida,NA,NA,Não classificado com precisão,Outros,indefinida,NA,NA
2025-04-22,acritica,"""Internet não é terra sem lei"", diz delegado sobre prisão de homem que ameaçou neta de David Almeida",https://www.acritica.com/policia/internet-n-o-e-terra-sem-lei-diz-delegado-sobre-pris-o-de-homem-que-ameacou-neta-de-david-almeida-1.370396,Outros,Não classificado com precisão,indefinida,NA,NA,Não classificado com precisão,Outros,indefinida,NA,NA
2025-04-22,acritica,Professor de jiu-jitsu é preso por estuprar ex-aluna após convite para conhecer nova academia,https://www.acritica.com/policia/professor-de-jiu-jitsu-e-preso-por-estuprar-ex-aluna-apos-convite-para-conhecer-nova-academia-1.370384,Outros,Não classificado com precisão,indefinida,NA,NA,Não classificado com precisão,Outros,indefinida,NA,NA
